,0,1,2,3,4,5,6,7,8,9,10,11
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.
1,normal,Perturbed,0.8685499999999999,0.003536510256410257,0.8685499999999999,0.003536510256410257,0.8685499999999999,0.003536510256410257,0.8685499999999999,0.003536510256410257,0.8685499999999999,0.003536510256410257
2,normal,Single Blind,0.8967391304347829,0.00021013535250191047,0.9223512068442783,0.0006008748657118871,0.9500000000000002,0.0050624823141733055,0.025612076409495577,0.00035868334052301755,0.05326086956521742,0.004561560940352948
3,normal,Double Blind,0.8987179487179489,0.0002680422798765992,0.9252144046209605,0.000535418813192305,0.946875,0.007922676282051276,0.02649645590301148,0.0003620570558016059,0.04815705128205129,0.008051007845294084
4,uniform,Perturbed,0.8328750000000003,0.0020977532051282056,0.8328750000000003,0.0020977532051282056,0.8328750000000003,0.0020977532051282056,0.8328750000000003,0.0020977532051282056,0.8328750000000003,0.0020977532051282056
5,uniform,Single Blind,0.8936200378071837,0.00036742247131360957,0.9199365975460658,0.0007254228633648303,0.9471698113207548,0.005873063687232431,0.02631655973888229,0.0004174448077369382,0.053549773513571396,0.005564273498169596
6,uniform,Double Blind,0.8974358974358976,0.0005394561607579362,0.9252677895003597,0.0005070301979227199,0.953125,0.005358573717948718,0.027831892064461978,0.0003440305007221438,0.05568910256410257,0.00704858872157319
7,cauchy,Perturbed,0.639175,0.0014671224358974362,0.639175,0.0014671224358974362,0.639175,0.0014671224358974362,0.639175,0.0014671224358974362,0.639175,0.0014671224358974362
8,cauchy,Single Blind,0.8587901701323253,0.017941360290765852,0.8890309509401524,0.01747925536145536,0.9320754716981134,0.01798796907376473,0.030240780807826932,0.0006490305995858658,0.07328530156578811,0.007236109873436847
9,cauchy,Double Blind,0.8634615384615387,0.017579106188573623,0.8937174320592629,0.017683599719418658,0.93125,0.019190705128205143,0.030255893597724227,0.0004710221435924068,0.06778846153846158,0.007866129528481598
10,t-distribution,Perturbed,0.8429499999999999,0.003430664102564103,0.8429499999999999,0.003430664102564103,0.8429499999999999,0.003430664102564103,0.8429499999999999,0.003430664102564103,0.8429499999999999,0.003430664102564103
11,t-distribution,Single Blind,0.8910680529300569,0.00045917787197656806,0.9186873682249616,0.00073525892897091,0.9490566037735851,0.005088041186296793,0.027619315294904717,0.00043435255278300025,0.05798855084352822,0.004830217806264797
12,t-distribution,Double Blind,0.8980769230769233,0.0005558927156560291,0.9264426837159118,0.0004330640228824713,0.95625,0.005248397435897438,0.028365760638988363,0.00035530694162889747,0.058173076923076925,0.006732955503295739
