,0,1,2,3,4,5,6,7,8,9,10,11
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.
1,normal,Perturbed,0.8937500000000004,0.004690705128205128,0.8937500000000004,0.004690705128205128,0.8937500000000004,0.004690705128205128,0.8937500000000004,0.004690705128205128,0.8937500000000004,0.004690705128205128
2,normal,Single Blind,0.8326559546313799,0.010085761612432118,0.8666504853894674,0.009595763667410146,0.9169811320754718,0.01122856021396427,0.033994530758087324,0.000562142788654348,0.0843251774440918,0.007662764314939454
3,normal,Double Blind,0.8339743589743593,0.01338483453868069,0.865767950467793,0.012065659361861778,0.915625,0.009925881410256413,0.0317935914934339,0.00047488154606964666,0.08165064102564104,0.013584384587990357
4,uniform,Perturbed,0.9762500000000001,0.004557371794871798,0.9762500000000001,0.004557371794871798,0.9762500000000001,0.004557371794871798,0.9762500000000001,0.004557371794871798,0.9762500000000001,0.004557371794871798
5,uniform,Single Blind,0.7473534971644613,0.05054601976818522,0.7856020820170913,0.05046387888741409,0.8641509433962267,0.0462834661481867,0.03824858485263014,0.0006198294938103948,0.11679744623176518,0.009809312025277437
6,uniform,Double Blind,0.7589743589743593,0.05073585191928387,0.7922554010945436,0.052003685622141006,0.865625,0.054797676282051275,0.03328104212018465,0.0004092151199700414,0.10665064102564104,0.015822811567541603
7,cauchy,Perturbed,0.9197499999999998,0.00411532051282051,0.9197499999999998,0.00411532051282051,0.9197499999999998,0.00411532051282051,0.9197499999999998,0.00411532051282051,0.9197499999999998,0.00411532051282051
8,cauchy,Single Blind,0.7850189035916825,0.03667668563439733,0.8230291418598977,0.03820062258492862,0.8943396226415097,0.03681938092760449,0.0380102382682154,0.0007172513033393959,0.10932071904982703,0.009197150203307322
9,cauchy,Double Blind,0.8115384615384619,0.041388088133650254,0.8400647901229886,0.042573002829613835,0.89375,0.046113782051282026,0.028526328584527038,0.0003575412339801424,0.08221153846153846,0.010069260060014495
10,t-distribution,Perturbed,0.975,0.005805128205128209,0.975,0.005805128205128209,0.975,0.005805128205128209,0.975,0.005805128205128209,0.975,0.005805128205128209
11,t-distribution,Single Blind,0.7683364839319473,0.05738642428727156,0.8051546340372546,0.055780325764217764,0.8818396226415096,0.0443902269262718,0.036818150105307604,0.0006839541278047702,0.11350313870956237,0.009318745314470406
12,t-distribution,Double Blind,0.7820512820512823,0.059475041723562404,0.8161799210095202,0.05959005571286543,0.890625,0.050631009615384616,0.03412863895823807,0.00047436602684107975,0.10857371794871798,0.014198753508572297
