,0,1,2,3,4,5,6,7,8,9,10,11
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.
1,normal,Perturbed,0.9702499999999997,0.003243525641025642,0.9702499999999997,0.003243525641025642,0.9702499999999997,0.003243525641025642,0.9702499999999997,0.003243525641025642,0.9702499999999997,0.003243525641025642
2,normal,Single Blind,0.7791115311909264,0.026821558652491227,0.8152814094457808,0.02498727824202894,0.8832547169811322,0.024690269828664277,0.036169878254854584,0.001051289171527608,0.10414318579020583,0.015392661775620766
3,normal,Double Blind,0.8083333333333336,0.029130211230802956,0.8354361650000778,0.029290676144972723,0.896875,0.03035857371794872,0.0271028316667442,0.0005244794857972241,0.08854166666666666,0.015549764567423593
4,uniform,Perturbed,0.9800000000000001,0.008661538461538467,0.9800000000000001,0.008661538461538467,0.9800000000000001,0.008661538461538467,0.9800000000000001,0.008661538461538467,0.9800000000000001,0.008661538461538467
5,uniform,Single Blind,0.8324669187145561,0.046636315640410826,0.8590812855989418,0.046525091501457276,0.9051886792452833,0.0395886390813411,0.02661436688438596,0.0002492299975647366,0.07272176053072728,0.0037343722222526457
6,uniform,Double Blind,0.8320512820512823,0.04794248048685913,0.8585282840046767,0.04907127512876124,0.896875,0.04638421474358977,0.026477001953394745,0.0002701414190438546,0.06482371794871797,0.0067445124559584605
7,cauchy,Perturbed,0.9644999999999998,0.005097179487179488,0.9644999999999998,0.005097179487179488,0.9644999999999998,0.005097179487179488,0.9644999999999998,0.005097179487179488,0.9644999999999998,0.005097179487179488
8,cauchy,Single Blind,0.7746691871455578,0.035832472267447846,0.8112377173367349,0.035959849011529516,0.8804245283018869,0.03819859015435733,0.0365685301911773,0.0008583650526426046,0.10575534115632919,0.009117207744423728
9,cauchy,Double Blind,0.7711538461538464,0.037774996206948866,0.8054615956682207,0.0386360155485292,0.88125,0.04082532051282053,0.0343077495143743,0.0005483167949109695,0.11009615384615386,0.014193676351590545
10,t-distribution,Perturbed,0.97775,0.009320448717948713,0.97775,0.009320448717948713,0.97775,0.009320448717948713,0.97775,0.009320448717948713,0.97775,0.009320448717948713
11,t-distribution,Single Blind,0.8310491493383747,0.04823814099929821,0.8585829599057643,0.0480556040065219,0.9077830188679247,0.040832523208368714,0.027533810567389804,0.00025555287878488046,0.07673386952955027,0.004311444934234297
12,t-distribution,Double Blind,0.827564102564103,0.0490563731687992,0.856065400845835,0.050034838428943636,0.9,0.0450320512820513,0.028501298281732368,0.000172318524754596,0.07243589743589744,0.0050351700129806646
