,0,1,2,3,4,5,6,7,8,9,10,11
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.
1,normal,Perturbed,0.8931499999999998,0.005666233333333332,0.8931499999999998,0.005666233333333332,0.8931499999999998,0.005666233333333332,0.8931499999999998,0.005666233333333332,0.8931499999999998,0.005666233333333332
2,normal,Single Blind,0.8521266540642722,0.0064227841286063625,0.8831559087254179,0.006451546501347998,0.9294811320754718,0.010269132641418146,0.0310292546611455,0.0005625277986399572,0.07735447801119949,0.009711466028650707
3,normal,Double Blind,0.8564102564102566,0.005118090325190921,0.8875313530339437,0.005459297627878047,0.93125,0.01758814102564104,0.03112109662368725,0.0006614942922266882,0.07483974358974362,0.018301234638142927
4,uniform,Perturbed,0.9803000000000001,0.008376933333333336,0.9803000000000001,0.008376933333333336,0.9803000000000001,0.008376933333333336,0.9803000000000001,0.008376933333333336,0.9803000000000001,0.008376933333333336
5,uniform,Single Blind,0.7974480151228738,0.046999500357299974,0.8282596033569115,0.04614721606764299,0.8856132075471699,0.039083109693202264,0.030811588234038113,0.000588865419520999,0.0881651924242965,0.007951193963884075
6,uniform,Double Blind,0.805769230769231,0.04605227667357846,0.8351220972565212,0.04723229641461516,0.890625,0.045022035256410256,0.029352866487290324,0.00035330706213734217,0.08485576923076923,0.009076448682125461
7,cauchy,Perturbed,0.9550500000000002,0.005802869230769231,0.9550500000000002,0.005802869230769231,0.9550500000000002,0.005802869230769231,0.9550500000000002,0.005802869230769231,0.9550500000000002,0.005802869230769231
8,cauchy,Single Blind,0.80562381852552,0.0377261643722777,0.8408396752936355,0.03882832708457997,0.8992924528301888,0.03863217816359503,0.035215856768115575,0.000612103183142264,0.09366863430466883,0.006607358716871655
9,cauchy,Double Blind,0.8051282051282053,0.04126165309597261,0.838788463800026,0.043079450364572315,0.89375,0.04290865384615382,0.03366025867182087,0.00028259152574796844,0.0886217948717949,0.010929018316222453
10,t-distribution,Perturbed,0.9807500000000001,0.008166910256410257,0.9807500000000001,0.008166910256410257,0.9807500000000001,0.008166910256410257,0.9807500000000001,0.008166910256410257,0.9807500000000001,0.008166910256410257
11,t-distribution,Single Blind,0.7887523629489606,0.048229172994664844,0.8224454822446987,0.047437989370540265,0.8891509433962268,0.04018105722448907,0.03369311929573805,0.00046937694127822184,0.10039858044726613,0.007038361726694739
12,t-distribution,Double Blind,0.78974358974359,0.04811948953960785,0.8212779030401267,0.04933789586012099,0.89375,0.042107371794871784,0.031534313296536776,0.0003031279457343517,0.10400641025641026,0.009819234773006967
