,0,1,2,3,4,5,6,7,8,9,10,11
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.
1,normal,Perturbed,0.9139999999999997,0.004540512820512821,0.9139999999999997,0.004540512820512821,0.9139999999999997,0.004540512820512821,0.9139999999999997,0.004540512820512821,0.9139999999999997,0.004540512820512821
2,normal,Single Blind,0.8445652173913043,0.010142295547132581,0.8769025612011925,0.010402960691977181,0.9202830188679243,0.01867600478316036,0.0323373438098881,0.0006561062397266535,0.07571780147662019,0.010840271297229481
3,normal,Double Blind,0.8455128205128208,0.011446163960956867,0.8782024783932847,0.011188181516225202,0.921875,0.018980368589743588,0.03268965788046395,0.0004154673227593959,0.07636217948717951,0.018694941492186316
4,uniform,Perturbed,0.9420000000000002,0.00345353846153846,0.9420000000000002,0.00345353846153846,0.9420000000000002,0.00345353846153846,0.9420000000000002,0.00345353846153846,0.9420000000000002,0.00345353846153846
5,uniform,Single Blind,0.7900283553875238,0.02531261341719781,0.8210275814962827,0.025992821947647196,0.8636792452830191,0.03765346733484861,0.030999226108759013,0.0010665039554804202,0.07365088989549526,0.018693402615188807
6,uniform,Double Blind,0.8019230769230774,0.030209123552318824,0.8266187465479444,0.032442002733815624,0.853125,0.047986778846153856,0.024695669624867612,0.0007000293152806866,0.051201923076923075,0.023803233101957217
7,cauchy,Perturbed,0.8350500000000001,0.0044945615384615395,0.8350500000000001,0.0044945615384615395,0.8350500000000001,0.0044945615384615395,0.8350500000000001,0.0044945615384615395,0.8350500000000001,0.0044945615384615395
8,cauchy,Single Blind,0.8844045368620037,0.0014472595656196334,0.9132181374723942,0.0016349215413891877,0.9431603773584907,0.009020855583244327,0.028813600610390455,0.0006531976913686711,0.058755840496486834,0.008281581420082493
9,cauchy,Double Blind,0.8961538461538463,0.0007063504104924219,0.9250091639122605,0.0005167784130397765,0.953125,0.006159855769230769,0.028855317758414135,0.00037954772521825664,0.05697115384615385,0.00781130808636356
10,t-distribution,Perturbed,0.9483999999999998,0.00403347692307692,0.9483999999999998,0.00403347692307692,0.9483999999999998,0.00403347692307692,0.9483999999999998,0.00403347692307692,0.9483999999999998,0.00403347692307692
11,t-distribution,Single Blind,0.7808128544423439,0.0219439537048465,0.8152201648468684,0.02250583817612177,0.8721698113207548,0.03182056758952452,0.03440731040452438,0.0009493944858074346,0.09135695687841071,0.015701174599573025
12,t-distribution,Double Blind,0.7993589743589747,0.024069438122692556,0.8285022954132215,0.024186254964714216,0.875,0.029647435897435896,0.02914332105424692,0.0005373207752852724,0.07564102564102562,0.017720818793304
