,0,1,2,3,4,5,6,7,8,9,10,11
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.
1,normal,Perturbed,0.8687999999999999,0.0033109846153846156,0.8687999999999999,0.0033109846153846156,0.8687999999999999,0.0033109846153846156,0.8687999999999999,0.0033109846153846156,0.8687999999999999,0.0033109846153846156
2,normal,Single Blind,0.8944706994328924,0.00024957166610819895,0.920440402259606,0.0006890350385542884,0.9466981132075473,0.006049921954158338,0.025969702826713854,0.00038613254781113816,0.05222741377465497,0.005427431702086987
3,normal,Double Blind,0.9025641025641027,0.0004787673426726678,0.9307856743693408,0.0004510370769392101,0.9625,0.004967948717948718,0.02822157180523809,0.0002555221390807702,0.05993589743589746,0.004887873194086212
4,uniform,Perturbed,0.8385000000000001,0.0018593333333333328,0.8385000000000001,0.0018593333333333328,0.8385000000000001,0.0018593333333333328,0.8385000000000001,0.0018593333333333328,0.8385000000000001,0.0018593333333333328
5,uniform,Single Blind,0.894990548204159,0.00035385478512111137,0.9206256928401443,0.0006614353412194138,0.9476415094339623,0.005764210276492228,0.025635144635985464,0.000435854404614589,0.05265096122980352,0.005806297552927471
6,uniform,Double Blind,0.8974358974358976,0.00033716010047371017,0.9243926425541644,0.000386835547297353,0.946875,0.007121394230769226,0.026956745118266894,0.00040756437634133073,0.049439102564102555,0.008773478723090406
7,cauchy,Perturbed,0.6360999999999998,0.0022961948717948725,0.6360999999999998,0.0022961948717948725,0.6360999999999998,0.0022961948717948725,0.6360999999999998,0.0022961948717948725,0.6360999999999998,0.0022961948717948725
8,cauchy,Single Blind,0.8753308128544421,0.010596667576523994,0.9013077955746585,0.010653965911938007,0.9327830188679245,0.01426361922757437,0.025976982720216136,0.0004210645753523387,0.057452206013482235,0.006899359714163178
9,cauchy,Double Blind,0.8775641025641028,0.012390212242283252,0.9047736655642702,0.012448022487394243,0.934375,0.015214342948717943,0.027209563000167407,0.0003204714618525164,0.056810897435897435,0.00825462093722079
10,t-distribution,Perturbed,0.8444249999999996,0.0028260455128205123,0.8444249999999996,0.0028260455128205123,0.8444249999999996,0.0028260455128205123,0.8444249999999996,0.0028260455128205123,0.8444249999999996,0.0028260455128205123
11,t-distribution,Single Blind,0.8926748582230625,0.0004118616258188368,0.9199062350840022,0.0006169578014497695,0.9490566037735853,0.005119989776451151,0.027231376860939866,0.00043801835883958444,0.056381745550522555,0.005134391269460136
12,t-distribution,Double Blind,0.8980769230769232,0.0003535966553718033,0.9257855187417677,0.0003103034349691058,0.95,0.006249999999999999,0.027708595664844453,0.0004002275302598678,0.051923076923076926,0.0078527748276269
