,0,1,2,3,4,5,6,7,8,9,10,11
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.
1,normal,Perturbed,0.8734999999999999,0.0036797435897435882,0.8734999999999999,0.0036797435897435882,0.8734999999999999,0.0036797435897435882,0.8734999999999999,0.0036797435897435882,0.8734999999999999,0.0036797435897435882
2,normal,Single Blind,0.8757561436672965,0.002204179772781229,0.9045907261277168,0.0025814808659060887,0.9396226415094343,0.006731111537092314,0.02883458246042011,0.00042961420923317797,0.06386649784213723,0.005582213005837573
3,normal,Double Blind,0.8846153846153848,0.0016520844923211791,0.9133687374589361,0.0015609194725491994,0.95,0.0070512820512820505,0.028753352843551277,0.00042015270738913715,0.06538461538461539,0.009032097641565096
4,uniform,Perturbed,0.8677499999999998,0.001623012820512821,0.8677499999999998,0.001623012820512821,0.8677499999999998,0.001623012820512821,0.8677499999999998,0.001623012820512821,0.8677499999999998,0.001623012820512821
5,uniform,Single Blind,0.8613421550094518,0.0036488760696435783,0.894428218212896,0.003530013202813578,0.9370283018867926,0.007518815437558759,0.03308606320344422,0.0007222058530577544,0.07568614687734068,0.006976755171243352
6,uniform,Double Blind,0.8717948717948719,0.004012205195637147,0.9021923527708076,0.004101976970144931,0.925,0.015865384615384618,0.030397480975935705,0.0005746121978330719,0.0532051282051282,0.012152409008917887
7,cauchy,Perturbed,0.6757500000000001,0.006578910256410255,0.6757500000000001,0.006578910256410255,0.6757500000000001,0.006578910256410255,0.6757500000000001,0.006578910256410255,0.6757500000000001,0.006578910256410255
8,cauchy,Single Blind,0.8264177693761818,0.05202970798710878,0.8496696491530982,0.055570783646944635,0.8834905660377361,0.05612249089465179,0.023251879776916652,0.00048732793814259813,0.05707279666155442,0.005976365299214461
9,cauchy,Double Blind,0.8192307692307693,0.05812471552116522,0.8471804158265923,0.06219898027541965,0.890625,0.059445112179487176,0.027949646595822997,0.00026180343436949606,0.0713942307692308,0.003294679771658322
10,t-distribution,Perturbed,0.8632500000000002,0.003366089743589744,0.8632500000000002,0.003366089743589744,0.8632500000000002,0.003366089743589744,0.8632500000000002,0.003366089743589744,0.8632500000000002,0.003366089743589744
11,t-distribution,Single Blind,0.8574669187145556,0.005377742434142319,0.8914086393052448,0.004443932294219241,0.9410377358490567,0.006361192503947934,0.0339417205906889,0.0006647442102056567,0.08357081713450087,0.008999880410327944
12,t-distribution,Double Blind,0.8692307692307695,0.007309630978270036,0.9003610328860052,0.006642790153970157,0.946875,0.009525240384615385,0.03113026365523585,0.0004003688015247516,0.0776442307692308,0.008896015347106325
