,0,1,2,3,4,5,6,7,8,9,10,11
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.
1,normal,Perturbed,0.89375,0.004177884615384615,0.89375,0.004177884615384615,0.89375,0.004177884615384615,0.89375,0.004177884615384615,0.89375,0.004177884615384615
2,normal,Single Blind,0.811672967863894,0.010441036617954943,0.8447205359079468,0.010612405386269251,0.8988207547169811,0.016617773913519727,0.033047568044052705,0.0007160019433651386,0.08714778685308702,0.010328285940800989
3,normal,Double Blind,0.8160256410256415,0.012471130666396942,0.8476940283289093,0.011999048027526736,0.9,0.016987179487179482,0.03166838730326831,0.0005443292482418401,0.08397435897435898,0.013284740133852564
4,uniform,Perturbed,0.97625,0.004854807692307692,0.97625,0.004854807692307692,0.97625,0.004854807692307692,0.97625,0.004854807692307692,0.97625,0.004854807692307692
5,uniform,Single Blind,0.7534971644612478,0.04803713170821636,0.7938904261960184,0.0472900236569957,0.8773584905660382,0.04113152778158119,0.040393261734770626,0.0007547329182961185,0.12386132610479013,0.0098915503949476
6,uniform,Double Blind,0.7705128205128207,0.05050489725045937,0.804725987393209,0.052482346928847276,0.8875,0.04631410256410257,0.03421316688038834,0.00021966853257927708,0.11698717948717952,0.00447843439707345
7,cauchy,Perturbed,0.9312500000000001,0.004857371794871792,0.9312500000000001,0.004857371794871792,0.9312500000000001,0.004857371794871792,0.9312500000000001,0.004857371794871792,0.9312500000000001,0.004857371794871792
8,cauchy,Single Blind,0.818950850661626,0.012639501148958305,0.8529284404379393,0.011274113794320747,0.9082547169811322,0.015604547197195826,0.03397758977631363,0.0008251417770910799,0.08930386631950639,0.012432044428254435
9,cauchy,Double Blind,0.8320512820512821,0.014226470439488192,0.8600066985994527,0.01339771953555921,0.915625,0.013131009615384623,0.02795541654817053,0.0004975037448679556,0.08357371794871796,0.017470892283669645
10,t-distribution,Perturbed,0.9790000000000001,0.003937435897435899,0.9790000000000001,0.003937435897435899,0.9790000000000001,0.003937435897435899,0.9790000000000001,0.003937435897435899,0.9790000000000001,0.003937435897435899
11,t-distribution,Single Blind,0.7710302457466922,0.05306588246677439,0.8049006516851133,0.05256111609026574,0.8735849056603776,0.04373670710445364,0.0338704059384213,0.0004925572182013745,0.10255465991368554,0.0066954692183609854
12,t-distribution,Double Blind,0.7852564102564105,0.05646378057620661,0.8132673198906202,0.0587646936626653,0.88125,0.052844551282051296,0.028010909634210057,0.0003220692594007365,0.09599358974358976,0.009415169465095501
