,0,1,2,3,4,5,6,7,8,9,10,11
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.
1,pert-lime,Perturbed,0.8786999999999999,0.00016318974358974387,0.8786999999999999,0.00016318974358974387,0.8786999999999999,0.00016318974358974387,0.8786999999999999,0.00016318974358974387,0.8786999999999999,0.00016318974358974387
2,pert-lime,Single Blind,0.8975897920604916,0.00013063966085503315,0.9208244405005883,0.0008277177779064501,0.943632075471698,0.007752040145685569,0.023234648440096855,0.00048404668599809987,0.04604228341120667,0.006711905472624706
3,pert-lime,Double Blind,0.9000000000000001,9.440482813263851e-05,0.9251880788510285,0.00043334215843392296,0.946875,0.007922676282051275,0.025188078851028313,0.0004631837295214335,0.046875000000000014,0.008230756323859131
