,0,1,2,3,4,5,6,7,8,9,10,11
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.
1,normal,Perturbed,0.8229,0.0020405538461538454,0.8229,0.0020405538461538454,0.8229,0.0020405538461538454,0.8229,0.0020405538461538454,0.8229,0.0020405538461538454
2,normal,Single Blind,0.8996691871455577,8.583399785904053e-05,0.923741702214681,0.0003403537699162296,0.9485849056603776,0.005106982136174017,0.024072515069123314,0.00044945779549300274,0.04891571851481974,0.005627543870183912
3,normal,Double Blind,0.9012820512820514,0.00011969183566816697,0.9270417648858651,0.00024849342099711805,0.946875,0.007121394230769226,0.025759713603813572,0.00038768025569983175,0.04559294871794871,0.008136878308383487
4,uniform,Perturbed,0.9700249999999999,0.003647922435897436,0.9700249999999999,0.003647922435897436,0.9700249999999999,0.003647922435897436,0.9700249999999999,0.003647922435897436,0.9700249999999999,0.003647922435897436
5,uniform,Single Blind,0.7231096408317582,0.04102127728392286,0.7598923086013135,0.0404603191215663,0.8287735849056604,0.04180952250549972,0.03678266776955531,0.0011526013689024698,0.10566394407390237,0.01892792602279734
6,uniform,Double Blind,0.7532051282051285,0.04523634923043207,0.7814590492054915,0.04712822487973883,0.8375,0.05544871794871794,0.028253921000363346,0.0006213942049708071,0.0842948717948718,0.015297164483555017
7,cauchy,Perturbed,0.8924249999999999,0.005090660897435894,0.8924249999999999,0.005090660897435894,0.8924249999999999,0.005090660897435894,0.8924249999999999,0.005090660897435894,0.8924249999999999,0.005090660897435894
8,cauchy,Single Blind,0.8713610586011343,0.008769072987325495,0.898707314495286,0.00926604150192419,0.9311320754716983,0.0155826966435724,0.02734625589415144,0.0005314297239337849,0.05977101687056392,0.009308095657951886
9,cauchy,Double Blind,0.8730769230769232,0.012034929786409078,0.9027334967536877,0.012468997610526656,0.9375,0.017628205128205128,0.029656573676764515,0.0002458672081535571,0.06442307692307693,0.00862434464505471
10,t-distribution,Perturbed,0.9716750000000001,0.0035927891025641042,0.9716750000000001,0.0035927891025641042,0.9716750000000001,0.0035927891025641042,0.9716750000000001,0.0035927891025641042,0.9716750000000001,0.0035927891025641042
11,t-distribution,Single Blind,0.7274574669187144,0.03555588434421413,0.7660128248232653,0.03379373536090602,0.8459905660377357,0.033141584741353335,0.03855535790455055,0.0010454392505991831,0.1185330991190213,0.017767768131791203
12,t-distribution,Double Blind,0.752564102564103,0.03805020313896054,0.7816073684527812,0.040612513991788446,0.840625,0.056881009615384615,0.029043265888678605,0.0006095657814428111,0.08806089743589743,0.01638913517380603
