,0,1,2,3,4,5,6,7,8,9,10,11
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.
1,normal,Perturbed,0.9804499999999999,0.00019927948717948755,0.9804499999999999,0.00019927948717948755,0.9804499999999999,0.00019927948717948755,0.9804499999999999,0.00019927948717948755,0.9804499999999999,0.00019927948717948755
2,normal,Single Blind,0.881710775047259,0.0006441180564164686,0.9035839956365253,0.0008998811137075682,0.930188679245283,0.0048187602121386374,0.021873220589266357,0.0003235330872746875,0.04847790419802406,0.0043656102811062865
3,normal,Double Blind,0.8705128205128206,0.00198755879229252,0.8974351132799188,0.0022380774398123864,0.925,0.011858974358974357,0.026922292767098194,0.0004610320114722831,0.05448717948717948,0.013221944065139329
4,uniform,Perturbed,0.9759250000000002,0.0006752506410256413,0.9759250000000002,0.0006752506410256413,0.9759250000000002,0.0006752506410256413,0.9759250000000002,0.0006752506410256413,0.9759250000000002,0.0006752506410256413
5,uniform,Single Blind,0.8751417769376186,0.008430419141858847,0.8963559570667421,0.009569336505755144,0.9235849056603774,0.012518370439338752,0.02121418012912358,0.0002715810098843305,0.04844312872275923,0.003245260453479015
6,uniform,Double Blind,0.8750000000000002,0.004524267098231597,0.8999625580523931,0.0058148366336764,0.928125,0.011127804487179491,0.024962558052392874,0.00032155308232860783,0.05312500000000001,0.006139415438139553
7,cauchy,Perturbed,0.9727999999999998,0.0009023179487179486,0.9727999999999998,0.0009023179487179486,0.9727999999999998,0.0009023179487179486,0.9727999999999998,0.0009023179487179486,0.9727999999999998,0.0009023179487179486
8,cauchy,Single Blind,0.8801984877126656,0.0024502352480561527,0.9006714409499754,0.0035882197089865406,0.9216981132075475,0.010320307436718967,0.020472953237309844,0.0003974371475541386,0.04149962549488179,0.005452831564945374
9,cauchy,Double Blind,0.8762820512820513,0.00131113134071714,0.9014746490480983,0.002139620928192331,0.925,0.011858974358974358,0.025192597766046754,0.0004461188161554884,0.04871794871794873,0.008699362767410106
10,t-distribution,Perturbed,0.9754749999999998,0.0005848711538461542,0.9754749999999998,0.0005848711538461542,0.9754749999999998,0.0005848711538461542,0.9754749999999998,0.0005848711538461542,0.9754749999999998,0.0005848711538461542
11,t-distribution,Single Blind,0.8491020793950854,0.031743829531769824,0.8740615880128922,0.03119876396083435,0.9143867924528305,0.023931262608282905,0.02495950861780696,0.00024708951651981355,0.06528471305774516,0.0036188578416027836
12,t-distribution,Double Blind,0.8423076923076926,0.03349854178256547,0.869315922617455,0.03308467420760301,0.903125,0.030839342948717936,0.027008230309762727,0.00027955285197468294,0.06081730769230772,0.007409876841737049
