,0,1,2,3,4,5,6,7,8,9,10,11
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.
1,normal,Perturbed,0.9759,0.00029357948717948775,0.9759,0.00029357948717948775,0.9759,0.00029357948717948775,0.9759,0.00029357948717948775,0.9759,0.00029357948717948775
2,normal,Single Blind,0.8937618147448019,0.000715827733312662,0.9142487313167378,0.0014563122106569775,0.9346698113207548,0.0069893816578579845,0.020486916571936336,0.0003348500112866209,0.04090799657595324,0.0048009885035706495
3,normal,Double Blind,0.8871794871794874,0.0010721691195063987,0.9118270109251446,0.0018267313466934039,0.93125,0.011177884615384616,0.024647523745657145,0.0003512253888591716,0.04407051282051281,0.008765504096495217
4,uniform,Perturbed,0.9998750000000001,6.250000000000006e-07,0.9998750000000001,6.250000000000006e-07,0.9998750000000001,6.250000000000006e-07,0.9998750000000001,6.250000000000006e-07,0.9998750000000001,6.250000000000006e-07
5,uniform,Single Blind,0.8458884688090743,0.04718961518349381,0.8707048237543497,0.04715039582961202,0.909669811320755,0.039597481994687427,0.02481635494527579,0.00017651665240271395,0.06378134251168102,0.0026931617832864144
6,uniform,Double Blind,0.8365384615384619,0.048001062054316555,0.8647403771410891,0.049436235708058544,0.9,0.046634615384615406,0.02820191560262757,0.00027290347906079745,0.06346153846153849,0.0071932053810752055
7,cauchy,Perturbed,0.9900499999999999,0.00038871538461538434,0.9900499999999999,0.00038871538461538434,0.9900499999999999,0.00038871538461538434,0.9900499999999999,0.00038871538461538434,0.9900499999999999,0.00038871538461538434
8,cauchy,Single Blind,0.8449432892249531,0.043435010576976914,0.8691409771292327,0.04371384234158451,0.9056603773584907,0.037708464550757194,0.024197687904279612,0.0001906439105971092,0.06071708813353786,0.00265744522036809
9,cauchy,Double Blind,0.8352564102564106,0.04483850031187312,0.864389237655186,0.0459279643662883,0.903125,0.0428585737179487,0.029132827398775728,0.0002373144746871132,0.06786858974358975,0.007186719000236012
10,t-distribution,Perturbed,0.9999499999999999,1.000000000000002e-07,0.9999499999999999,1.000000000000002e-07,0.9999499999999999,1.000000000000002e-07,0.9999499999999999,1.000000000000002e-07,0.9999499999999999,1.000000000000002e-07
11,t-distribution,Single Blind,0.8451323251417774,0.04711895234647442,0.86972454447556,0.04705482352280884,0.908490566037736,0.039480242079031704,0.024592219333782844,0.00017804918742223832,0.06335824089595893,0.002700811062130035
12,t-distribution,Double Blind,0.8358974358974361,0.04790370707530464,0.8640296632894214,0.049310690091598844,0.9,0.046634615384615406,0.02813222739198551,0.00027117706241430885,0.06410256410256412,0.007227342841248174
