,0,1,2,3,4,5,6,7,8,9,10,11
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.
1,normal,Perturbed,0.9365000000000002,0.0030746153846153835,0.9365000000000002,0.0030746153846153835,0.9365000000000002,0.0030746153846153835,0.9365000000000002,0.0030746153846153835,0.9365000000000002,0.0030746153846153835
2,normal,Single Blind,0.8256143667296788,0.014300748987589013,0.8588862037369747,0.013942890630270254,0.9033018867924529,0.01829170888444651,0.03327183700729604,0.0008421391735837,0.07768752006277425,0.01062469183393386
3,normal,Double Blind,0.8435897435897438,0.016783829801581288,0.8719424609339017,0.018037126294614885,0.9125,0.021794871794871804,0.028352717344158083,0.00031918678025756483,0.06891025641025642,0.008960029670088842
4,uniform,Perturbed,0.9700000000000003,0.004497435897435899,0.9700000000000003,0.004497435897435899,0.9700000000000003,0.004497435897435899,0.9700000000000003,0.004497435897435899,0.9700000000000003,0.004497435897435899
5,uniform,Single Blind,0.7372873345935729,0.039744270074975725,0.7748714175154168,0.04094022159200057,0.8459905660377359,0.04976854387454244,0.03758408292184386,0.0011545098746714578,0.10870323144416312,0.015277279952775773
6,uniform,Double Blind,0.7576923076923081,0.043424535140511485,0.7872801872680827,0.046716018360253124,0.834375,0.066015625,0.029587879575775022,0.0006229803707488375,0.07668269230769229,0.014247852448203776
7,cauchy,Perturbed,0.8815000000000002,0.004602820512820512,0.8815000000000002,0.004602820512820512,0.8815000000000002,0.004602820512820512,0.8815000000000002,0.004602820512820512,0.8815000000000002,0.004602820512820512
8,cauchy,Single Blind,0.7388941398865783,0.05721585810770383,0.7777564273260296,0.05729587813396845,0.8660377358490567,0.0440625827240281,0.038862287439451124,0.0006516518677627721,0.1271435959624782,0.008294170046697852
9,cauchy,Double Blind,0.7429487179487182,0.06306537534348189,0.7746801985566258,0.06269820829790977,0.859375,0.042618189102564104,0.031731480607907876,0.00027750847640232654,0.11642628205128203,0.015138692651174162
10,t-distribution,Perturbed,0.9709999999999999,0.004506666666666665,0.9709999999999999,0.004506666666666665,0.9709999999999999,0.004506666666666665,0.9709999999999999,0.004506666666666665,0.9709999999999999,0.004506666666666665
11,t-distribution,Single Blind,0.7439508506616257,0.040938072984485055,0.7827378836330672,0.04162273359985187,0.8669811320754718,0.04165092057580487,0.03878703297144157,0.0007328630070557752,0.12303028141384605,0.010450619634991583
12,t-distribution,Double Blind,0.7570512820512822,0.04575220418415685,0.7884947096996521,0.046561644929852646,0.8625,0.04711538461538461,0.03144342764836996,0.0003274967796114792,0.10544871794871795,0.016914268615452054
