,0,1,2,3,4,5,6,7,8,9,10,11
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.
1,normal,Perturbed,0.9044999999999999,0.004343333333333332,0.9044999999999999,0.004343333333333332,0.9044999999999999,0.004343333333333332,0.9044999999999999,0.004343333333333332,0.9044999999999999,0.004343333333333332
2,normal,Single Blind,0.8018431001890356,0.018596070442565418,0.833867154458775,0.017812927402949236,0.8893867924528303,0.01811022948215898,0.03202405426973918,0.0006272802680142269,0.0875436922637943,0.009748264617900003
3,normal,Double Blind,0.8089743589743593,0.02198115275038353,0.840541480833337,0.021803427777559486,0.896875,0.029557291666666676,0.031567121858978274,0.00045265851413353115,0.08790064102564105,0.022092356317115938
4,uniform,Perturbed,0.9884999999999999,0.002828461538461539,0.9884999999999999,0.002828461538461539,0.9884999999999999,0.002828461538461539,0.9884999999999999,0.002828461538461539,0.9884999999999999,0.002828461538461539
5,uniform,Single Blind,0.8406427221172029,0.047458854611487765,0.8652293386105926,0.04747502481086475,0.904481132075472,0.039913773037215536,0.024586616493390175,0.00019490374088735956,0.06383840995826946,0.0028611350514668194
6,uniform,Double Blind,0.8294871794871798,0.04873817832397714,0.8571460996030146,0.05013703014905439,0.89375,0.046915064102564075,0.02765892011583493,0.0002697235647314272,0.06426282051282053,0.007241013629697059
7,cauchy,Perturbed,0.9722499999999998,0.005710192307692307,0.9722499999999998,0.005710192307692307,0.9722499999999998,0.005710192307692307,0.9722499999999998,0.005710192307692307,0.9722499999999998,0.005710192307692307
8,cauchy,Single Blind,0.8316635160680532,0.012566284205893839,0.8640900570862572,0.01326013687628965,0.911792452830189,0.02387723526028973,0.032426541018204254,0.0009025376603074769,0.08012893676213581,0.013766251423862204
9,cauchy,Double Blind,0.8435897435897438,0.011490416224144035,0.8723559596943637,0.012310995384848193,0.909375,0.027233573717948715,0.028766216104620084,0.0005103328765150594,0.06578525641025643,0.01421708658903555
10,t-distribution,Perturbed,0.9934999999999998,0.0010079487179487168,0.9934999999999998,0.0010079487179487168,0.9934999999999998,0.0010079487179487168,0.9934999999999998,0.0010079487179487168,0.9934999999999998,0.0010079487179487168
11,t-distribution,Single Blind,0.8234877126654071,0.058118293639089415,0.8473716283509329,0.0602400175045412,0.8867924528301889,0.05717884820768409,0.02388391568552649,0.0003689410764716253,0.06330474016478227,0.004709758690998543
12,t-distribution,Double Blind,0.81474358974359,0.06009836645931323,0.8420898611905867,0.0625778882237237,0.88125,0.05685096153846155,0.027346271446996896,0.0002918196533692698,0.06650641025641028,0.007079176781469681
