,0,1,2,3,4,5,6,7,8,9,10,11
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.
1,normal,Perturbed,0.8739000000000001,0.004044297435897438,0.8739000000000001,0.004044297435897438,0.8739000000000001,0.004044297435897438,0.8739000000000001,0.004044297435897438,0.8739000000000001,0.004044297435897438
2,normal,Single Blind,0.8723062381852552,0.005417169585036337,0.899061949690139,0.0058545654886400745,0.929481132075472,0.010104825606338597,0.02675571150488399,0.00039166258328601083,0.05717489389021653,0.005682844911021958
3,normal,Double Blind,0.8743589743589746,0.007006186887843693,0.9032158826845207,0.006260932710993969,0.9375,0.011217948717948718,0.028856908325546098,0.0004244171395604883,0.06314102564102565,0.009677127058783864
4,uniform,Perturbed,0.9723500000000002,0.00342664358974359,0.9723500000000002,0.00342664358974359,0.9723500000000002,0.00342664358974359,0.9723500000000002,0.00342664358974359,0.9723500000000002,0.00342664358974359
5,uniform,Single Blind,0.7381379962192816,0.03800546216766499,0.7772896977323543,0.03578066984672373,0.8540094339622645,0.03407996047502988,0.039151701513072755,0.0012267899225609012,0.11587143774298254,0.02293789048966998
6,uniform,Double Blind,0.7737179487179491,0.043793304000404584,0.801881468872766,0.045412121009547834,0.85,0.053044871794871794,0.028163520154817302,0.0005955966276172234,0.07628205128205127,0.013932192889293482
7,cauchy,Perturbed,0.8853,0.005273958974358973,0.8853,0.005273958974358973,0.8853,0.005273958974358973,0.8853,0.005273958974358973,0.8853,0.005273958974358973
8,cauchy,Single Blind,0.8743856332703219,0.0027169182793269323,0.9035258070499281,0.003932242506709904,0.9275943396226417,0.02055840430484432,0.02914017377960696,0.0009067448492363683,0.05320870635232017,0.013849271111895144
9,cauchy,Double Blind,0.8897435897435898,0.000579915372814782,0.9194414936311002,0.0008095806720577117,0.94375,0.010376602564102564,0.02969790388751063,0.0004780834143685166,0.05400641025641025,0.009707339764662249
10,t-distribution,Perturbed,0.9713,0.0039121128205128215,0.9713,0.0039121128205128215,0.9713,0.0039121128205128215,0.9713,0.0039121128205128215,0.9713,0.0039121128205128215
11,t-distribution,Single Blind,0.7188563327032136,0.042071690618454664,0.7544461997582831,0.04233660161927687,0.8330188679245285,0.03839399001378354,0.03558986705506944,0.0008006208686152261,0.11416253522131473,0.012220056489050132
12,t-distribution,Double Blind,0.7480769230769235,0.04035427097557276,0.7779240041311948,0.04230877674797473,0.859375,0.04422075320512821,0.02984708105427177,0.0004507725791161724,0.11129807692307694,0.013260921616598398
