,0,1,2,3,4,5,6,7,8,9,10,11
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.
1,normal,Perturbed,0.8809999999999999,0.00349128205128205,0.8809999999999999,0.00349128205128205,0.8809999999999999,0.00349128205128205,0.8809999999999999,0.00349128205128205,0.8809999999999999,0.00349128205128205
2,normal,Single Blind,0.842249527410208,0.009288598772984548,0.8716386468434523,0.008818615993837731,0.9153301886792455,0.011932741371598617,0.029389119433244727,0.0005684574299358477,0.07308066126903737,0.007673811832636406
3,normal,Double Blind,0.8365384615384617,0.011115747062492628,0.869588917123937,0.008875845262542592,0.921875,0.011768830128205128,0.03305045558547543,0.0006357411274447707,0.08533653846153846,0.0175221511551948
4,uniform,Perturbed,0.9702499999999998,0.0042435256410256385,0.9702499999999998,0.0042435256410256385,0.9702499999999998,0.0042435256410256385,0.9702499999999998,0.0042435256410256385,0.9702499999999998,0.0042435256410256385
5,uniform,Single Blind,0.7580812854442345,0.04313190805511445,0.7902473179964293,0.0447367186643285,0.8485849056603774,0.045348513477740965,0.03216603255219504,0.0006134953163881592,0.090503620216143,0.009076145315439401
6,uniform,Double Blind,0.7756410256410259,0.046013924712149566,0.8039597593856195,0.046852896145180414,0.85625,0.04611378205128204,0.028318733744593837,0.0005634549931078382,0.08060897435897436,0.01347879157605489
7,cauchy,Perturbed,0.88375,0.004121474358974358,0.88375,0.004121474358974358,0.88375,0.004121474358974358,0.88375,0.004121474358974358,0.88375,0.004121474358974358
8,cauchy,Single Blind,0.8263705103969754,0.012136479698773999,0.8622899643945698,0.009987470879956944,0.9205188679245285,0.01519332320106617,0.03591945399759446,0.0011617899250889344,0.0941483575275529,0.017609543133213102
9,cauchy,Double Blind,0.8326923076923078,0.014834622970717653,0.8656510558141859,0.014411929916787419,0.928125,0.016736778846153842,0.03295874812187813,0.00039161018143861687,0.09543269230769234,0.01070930451246649
10,t-distribution,Perturbed,0.9727499999999999,0.0032409615384615376,0.9727499999999999,0.0032409615384615376,0.9727499999999999,0.0032409615384615376,0.9727499999999999,0.0032409615384615376,0.9727499999999999,0.0032409615384615376
11,t-distribution,Single Blind,0.7486294896030248,0.04085222524255762,0.7861878412130405,0.04250079906382755,0.8580188679245284,0.04621568949621636,0.037558351610016014,0.00098835098925464,0.10938937832150375,0.01125504657829374
12,t-distribution,Double Blind,0.7653846153846156,0.04813129014312447,0.795557005655682,0.05084964639137504,0.86875,0.05925480769230772,0.030172390271066628,0.00048445024854867566,0.10336538461538465,0.013253947934051484
