,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.,Hit Rate
1,standard-normal,Perturbed,0.9387632653061226,0.00419477112244898,0.9387632653061226,0.00419477112244898,0.9387632653061226,0.00419477112244898,0.9387632653061226,0.00419477112244898,0.9387632653061226,0.00419477112244898,0.98
2,standard-normal,Single Blind,0.9131310418904405,0.0012904243626505707,0.9257546856176352,0.0012897196540965314,0.9336734693877549,0.0033290253719635305,0.012623643727194895,0.00022089229892812342,0.020542427497314747,0.0019497927699975912,0
3,standard-normal,Double Blind,0.9245626822157433,0.001475012039254475,0.9315955323465477,0.0011040702988744102,0.9290150842945873,0.0032840168203387217,0.007032850130804011,0.00024987468121729614,0.004452402078843991,0.002946114252756676,0
4,normal,Perturbed,0.9248212765957449,0.0018591325809435696,0.9248212765957449,0.0018591325809435696,0.9248212765957449,0.0018591325809435696,0.9248212765957449,0.0018591325809435696,0.9248212765957449,0.0018591325809435696,0.94
5,normal,Single Blind,0.9327174318775665,2.3440821042495526e-05,0.9406843260493415,5.733265209682677e-05,0.9454209065679925,0.000963103896308292,0.007966894171775154,4.87733424111256e-05,0.01270347469042637,0.0009095217543203981,0
6,normal,Double Blind,0.9445288753799391,2.750724480356424e-05,0.9467762777189895,5.8638006971783546e-05,0.9407955596669748,0.0012678172034925306,0.0022474023390504885,4.2331385630889274e-05,-0.0037333157129641457,0.0012888604541797662,0
7,uniform,Perturbed,0.9373333333333332,0.003268158865248228,0.9373333333333332,0.003268158865248228,0.9373333333333332,0.003268158865248228,0.9373333333333332,0.003268158865248228,0.9373333333333332,0.003268158865248228,0.96
8,uniform,Single Blind,0.9146107456140352,0.001430351370388925,0.9265360721008427,0.0015289882835100171,0.9363677536231884,0.0028254312800815124,0.011925326486807455,0.00013904347869390338,0.02175700800915334,0.0013349546930885466,0
9,uniform,Double Blind,0.9254092261904762,0.0017690566086807054,0.9321479066418572,0.0017037953956817813,0.9329710144927534,0.003616485004491279,0.006738680451381138,0.00013596935395188863,0.0075617883022774625,0.0020686447804333387,0
10,cauchy,Perturbed,0.8617234042553191,0.004337484440333024,0.8617234042553191,0.004337484440333024,0.8617234042553191,0.004337484440333024,0.8617234042553191,0.004337484440333024,0.8617234042553191,0.004337484440333024,0.94
11,cauchy,Single Blind,0.9326707726763721,2.9673614794732364e-05,0.9406227045851263,5.9095075101993955e-05,0.9447271045328399,0.001016221065351169,0.007951931908754546,5.135847070626886e-05,0.012056331856468197,0.001014604790497999,0
12,cauchy,Double Blind,0.9445288753799391,5.176966716381271e-05,0.9468923599605924,5.5497382614346816e-05,0.9407955596669748,0.0012678172034925306,0.0023634845806533218,4.433778720669925e-05,-0.0037333157129641457,0.0012962446696807108,0
13,t-distribution,Perturbed,0.936840816326531,0.004230184965986395,0.936840816326531,0.004230184965986395,0.936840816326531,0.004230184965986395,0.936840816326531,0.004230184965986395,0.936840816326531,0.004230184965986395,0.98
14,t-distribution,Single Blind,0.9118331543143575,0.002702950986488777,0.9237910627291821,0.0027963586788204136,0.9330079858030169,0.003949801801628024,0.011957908414824612,0.00015954872884018802,0.021174831488659562,0.001373537507420237,0
15,t-distribution,Double Blind,0.9238338192419826,0.002604505609641814,0.9305096053660625,0.002450899544322781,0.9290150842945872,0.005174375988580687,0.006675786124079853,0.00020211529666254422,0.005181265052604926,0.0028851345031111653,0
