,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.,Hit Rate
1,standard-normal,Perturbed,0.9966666666666666,0.00011954022988505764,0.9966666666666666,0.00011954022988505764,0.9966666666666666,0.00011954022988505764,0.9966666666666666,0.00011954022988505764,0.9966666666666666,0.00011954022988505764,1.0
2,standard-normal,Single Blind,0.12106481481481479,0.00316934511139492,0.26571111159615896,0.07018901714433251,0.2860315604909409,0.023314155324708114,0.14464629678134416,0.055378479713833126,0.16496674567612618,0.013286746728405942,0
3,standard-normal,Double Blind,0.13004694835680747,0.008518880809545633,0.21713260894802533,0.03624217851331902,0.2822222222222221,0.05292975734355046,0.08708566059121779,0.012908623723515686,0.15217527386541463,0.02762207725514131,0
4,normal,Perturbed,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
5,normal,Single Blind,0.2061342592592593,0.0032198569648431946,0.3397373667888422,0.05712424264234833,0.3169686343269044,0.01829006776424981,0.13360310752958285,0.0499902043270879,0.11083437506764508,0.018296293339384914,0
6,normal,Double Blind,0.22112676056338032,0.006801469330797802,0.3055224925106434,0.032393190188497824,0.34444444444444444,0.051519795657726714,0.08439573194726316,0.017650388569597664,0.12331768388106419,0.03853819877515231,0
7,uniform,Perturbed,0.9996666666666666,3.3333333333333393e-06,0.9996666666666666,3.3333333333333393e-06,0.9996666666666666,3.3333333333333393e-06,0.9996666666666666,3.3333333333333393e-06,0.9996666666666666,3.3333333333333393e-06,1.0
8,uniform,Single Blind,0.1292824074074074,0.0031451908835319997,0.28063720185670304,0.06923878835401939,0.3003896356906292,0.029444194883853858,0.15135479444929564,0.06262130352953232,0.1711072282832218,0.019115851697028993,0
9,uniform,Double Blind,0.13661971830985917,0.007950666602822372,0.21943524691631228,0.03800895368193498,0.2955555555555556,0.05722094508301407,0.08281552860645323,0.016304596093658495,0.15893583724569635,0.03292942292106387,0
10,cauchy,Perturbed,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
11,cauchy,Single Blind,0.10173611111111112,0.001074385044167731,0.2356689809656497,0.07077658138402462,0.20497759594778883,0.01401574022887443,0.1339328698545386,0.06659458337370772,0.1032414848366777,0.011696480981316999,0
12,cauchy,Double Blind,0.09953051643192484,0.0028994429585445323,0.15963031597400287,0.0152071533544613,0.20000000000000007,0.024827586206896558,0.06009979954207801,0.008229405212037005,0.10046948356807513,0.017301256136462616,0
13,t-distribution,Perturbed,0.9976666666666667,3.919540229885064e-05,0.9976666666666667,3.919540229885064e-05,0.9976666666666667,3.919540229885064e-05,0.9976666666666667,3.919540229885064e-05,0.9976666666666667,3.919540229885064e-05,1.0
14,t-distribution,Single Blind,0.13784722222222226,0.00432876190666241,0.2976015824340073,0.0676801308520185,0.3372102084550945,0.028801418494099392,0.1597543602117851,0.05806578658784477,0.19936298623287224,0.016870209981724296,0
15,t-distribution,Double Blind,0.15539906103286383,0.011539627924581651,0.2578842244697653,0.039887757793682616,0.3622222222222222,0.0498646232439336,0.10248516343690153,0.013837282131611194,0.2068231611893584,0.02348508868402979,0
