,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.,Hit Rate
1,standard-normal,Perturbed,0.8813666666666667,0.00029686091954023034,0.8813666666666667,0.00029686091954023034,0.8813666666666667,0.00029686091954023034,0.8813666666666667,0.00029686091954023034,0.8813666666666667,0.00029686091954023034,1.0
2,standard-normal,Single Blind,0.5883333333333334,0.011018199233716476,0.6696775383077974,0.013444665298504915,0.7513888888888889,0.023525303320561936,0.08134420497446411,0.002051471065622507,0.16305555555555556,0.014562659642401018,0
3,standard-normal,Double Blind,0.5816091954022989,0.008998592261538674,0.658043010378652,0.013877928740189546,0.7,0.03524904214559385,0.07643381497635302,0.0030049802828800145,0.11839080459770114,0.02530193484312145,0
4,normal,Perturbed,0.8446666666666666,0.0042274022988505735,0.8446666666666666,0.0042274022988505735,0.8446666666666666,0.0042274022988505735,0.8446666666666666,0.0042274022988505735,0.8446666666666666,0.0042274022988505735,1.0
5,normal,Single Blind,0.5872222222222221,0.007819604086845466,0.6346424528678422,0.0092398877745922,0.6777777777777777,0.029565772669220943,0.047420230645619794,0.003413067098830599,0.0905555555555556,0.02906960408684547,0
6,normal,Double Blind,0.5724137931034482,0.0075935872729509185,0.6134807847278042,0.011576018855931212,0.6277777777777778,0.028128991060025543,0.04106699162435586,0.004593576253315986,0.055363984674329535,0.025734468939397397,0
7,uniform,Perturbed,0.8940999999999999,0.00023533448275862119,0.8940999999999999,0.00023533448275862119,0.8940999999999999,0.00023533448275862119,0.8940999999999999,0.00023533448275862119,0.8940999999999999,0.00023533448275862119,1.0
8,uniform,Single Blind,0.5830555555555555,0.00633373243933589,0.658316352185128,0.008936717930814764,0.7236111111111111,0.026398866538952747,0.07526079662957237,0.002816895109440956,0.14055555555555557,0.021780332056194132,0
9,uniform,Double Blind,0.5701149425287356,0.006046441701860128,0.6416251620614839,0.010374972978373897,0.6944444444444444,0.03272669220945082,0.07151021953274836,0.0035876034557419945,0.12432950191570882,0.02714676318862633,0
10,cauchy,Perturbed,0.8418965517241377,0.00028388177339901496,0.8418965517241377,0.00028388177339901496,0.8418965517241377,0.00028388177339901496,0.8418965517241377,0.00028388177339901496,0.8418965517241377,0.00028388177339901496,0.9666666666666667
11,cauchy,Single Blind,0.7083333333333334,0.0047073412698412686,0.7238921908861873,0.0072096714807153356,0.7456896551724137,0.02422430897646415,0.015558857552853998,0.002919411528231529,0.037356321839080484,0.016754070881226057,0
12,cauchy,Double Blind,0.6956004756242568,0.006460758070090145,0.7224557207905644,0.010092755005971555,0.747126436781609,0.03892993979200875,0.0268552451663073,0.003188903417356223,0.05152596115735235,0.027087657264171255,0
13,t-distribution,Perturbed,0.8817333333333333,0.00048289195402298935,0.8817333333333333,0.00048289195402298935,0.8817333333333333,0.00048289195402298935,0.8817333333333333,0.00048289195402298935,0.8817333333333333,0.00048289195402298935,1.0
14,t-distribution,Single Blind,0.6052777777777777,0.007808828224776498,0.6835908946983067,0.009502654980369006,0.7513888888888888,0.0230463761174968,0.07831311692052893,0.0022075060771291266,0.14611111111111116,0.01944795657726692,0
15,t-distribution,Double Blind,0.5931034482758619,0.007413178072081675,0.674299028618888,0.008921041496620912,0.7222222222222221,0.027458492975734352,0.0811955803430258,0.00257601729610213,0.12911877394636018,0.02615189300580254,0
