,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.,Hit Rate
1,standard-normal,Perturbed,0.9788387096774191,0.0019092731182795703,0.9788387096774191,0.0019092731182795703,0.9788387096774191,0.0019092731182795703,0.9788387096774191,0.0019092731182795703,0.9788387096774191,0.0019092731182795703,0.62
2,standard-normal,Single Blind,0.7667170698924729,0.058322832661290354,0.7924096324692873,0.06158548660064023,0.8571428571428572,0.06195536065665934,0.025692562576814175,0.0003094124325903289,0.09042578725038401,0.001780718570474932,0
3,standard-normal,Double Blind,0.7646859083191846,0.05975659011705834,0.7949119864982456,0.06318775686048118,0.8556876061120541,0.05188693295207459,0.03022607817906061,0.0007093745837176706,0.09100169779286932,0.0030991570607333276,0
4,normal,Perturbed,0.9500851063829786,0.0010041665124884357,0.9500851063829786,0.0010041665124884357,0.9500851063829786,0.0010041665124884357,0.9500851063829786,0.0010041665124884357,0.9500851063829786,0.0010041665124884357,0.94
5,normal,Single Blind,0.7678413120567376,0.04620154301693071,0.7976304424237393,0.04946249742672414,0.8698535507046147,0.051350322011205984,0.0297891303670016,0.00027017619222316486,0.1020122386478769,0.0013449623486391905,0
6,normal,Double Blind,0.7675251959686449,0.047668697035934196,0.7992355709095432,0.05145599500183463,0.8645016797312428,0.04392926422390267,0.03171037494089852,0.0006267654526250269,0.09697648376259801,0.002697512562749686,0
7,uniform,Perturbed,0.9861276595744679,0.0009524181313598525,0.9861276595744679,0.0009524181313598525,0.9861276595744679,0.0009524181313598525,0.9861276595744679,0.0009524181313598525,0.9861276595744679,0.0009524181313598525,0.94
8,uniform,Single Blind,0.7502216312056735,0.052975222022673844,0.7800460721642374,0.05714529419356137,0.8538270240397903,0.05915997334477101,0.029824440958563563,0.00026910870720930365,0.1036053928341162,0.0012088395000621117,0
9,uniform,Double Blind,0.7498320268756996,0.05487275811613845,0.7816223521029922,0.05953557295966864,0.8488241881298991,0.051140192855184355,0.031790325227292686,0.0006226396612948002,0.09899216125419937,0.0026142819437219565,0
10,cauchy,Perturbed,0.8437916666666667,0.0013329769503546097,0.8437916666666667,0.0013329769503546097,0.8437916666666667,0.0013329769503546097,0.8437916666666667,0.0013329769503546097,0.8437916666666667,0.0013329769503546097,0.96
11,cauchy,Single Blind,0.7418077256944443,0.05902950626550654,0.7710135267718692,0.06360143069247684,0.8438852813852815,0.06475556197509777,0.02920580107742461,0.0002784127747666962,0.10207755569083692,0.0011037707961751532,0
12,cauchy,Double Blind,0.7410087719298244,0.06113863185399108,0.772475092063926,0.06603268376112213,0.8399122807017543,0.059050902732755754,0.03146632013410164,0.0006135203012526187,0.09890350877192987,0.0026721970098819276,0
13,t-distribution,Perturbed,0.9682222222222219,0.00406303492063492,0.9682222222222219,0.00406303492063492,0.9682222222222219,0.00406303492063492,0.9682222222222219,0.00406303492063492,0.9682222222222219,0.00406303492063492,0.72
14,t-distribution,Single Blind,0.7441406249999998,0.06573675246465775,0.7693794305571949,0.06957363816292479,0.8347763347763347,0.07532574619773136,0.025238805557194943,0.00029456518724355264,0.09063570977633474,0.002390382088486805,0
15,t-distribution,Double Blind,0.7415204678362568,0.067827111638746,0.7646029155449883,0.07109446541936745,0.8318713450292398,0.06676999516334695,0.023082447708731114,0.00034523743286507205,0.09035087719298247,0.0035607439651760995,0
