,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.,Hit Rate
1,standard-normal,Perturbed,0.9851800000000001,0.0008907220408163262,0.9851800000000001,0.0008907220408163262,0.9851800000000001,0.0008907220408163262,0.9851800000000001,0.0008907220408163262,0.9851800000000001,0.0008907220408163262,1.0
2,standard-normal,Single Blind,0.8896875000000003,0.03720314492984692,0.8986846763366563,0.036711428735737794,0.9267532467532468,0.028354301410225078,0.00899717633665613,8.871706313056878e-05,0.03706574675324672,0.0032569449706930952,0
3,standard-normal,Double Blind,0.8753684210526314,0.03786018429532476,0.8889209506492199,0.038040067630802296,0.9199999999999998,0.03315506812143138,0.0135525295965884,0.00016663211850445652,0.04463157894736844,0.006293447905477984,0
4,normal,Perturbed,0.9786530612244895,0.0011558979591836736,0.9786530612244895,0.0011558979591836736,0.9786530612244895,0.0011558979591836736,0.9786530612244895,0.0011558979591836736,0.9786530612244895,0.0011558979591836736,0.98
5,normal,Single Blind,0.9620004251700686,0.0032500990033600256,0.9682098897828155,0.0033152633776654308,0.9811820832228998,0.004392683030371865,0.0062094646127476075,2.483059200972879e-05,0.019181658052831497,0.000668773545055041,0
6,normal,Double Blind,0.9469387755102037,0.0034070137750390975,0.9581743938043321,0.0038836887600846655,0.9688506981740064,0.010262969453709456,0.011235618294128112,0.0001138060723319796,0.021911922663802357,0.0032864115175155976,0
7,uniform,Perturbed,0.9658199999999999,0.003950436326530611,0.9658199999999999,0.003950436326530611,0.9658199999999999,0.003950436326530611,0.9658199999999999,0.003950436326530611,0.9658199999999999,0.003950436326530611,1.0
8,uniform,Single Blind,0.7422395833333332,0.050016024150545645,0.769838034299866,0.05434750560030791,0.8371428571428574,0.0584688198099277,0.027598450966532743,0.00029792898190132656,0.09490327380952378,0.002429014161021069,0
9,uniform,Double Blind,0.7399999999999999,0.05092091130080837,0.7698158196478699,0.05582306055927727,0.8326315789473681,0.05174854429306344,0.029815819647870213,0.0006749925181984257,0.09263157894736845,0.005802476115099779,0
10,cauchy,Perturbed,0.9580204081632653,0.000862770408163265,0.9580204081632653,0.000862770408163265,0.9580204081632653,0.000862770408163265,0.9580204081632653,0.000862770408163265,0.9580204081632653,0.000862770408163265,0.98
11,cauchy,Single Blind,0.9760841836734698,0.000865137586067415,0.9808648224795871,0.0009007310027832968,0.991253644314869,0.0005930437616098893,0.004780638806117522,1.0668514221987699e-05,0.015169460641399388,0.00015900265293100589,0
12,cauchy,Double Blind,0.9621911922663798,0.0011168899692841118,0.972137019917419,0.0014252272228157798,0.9828141783028999,0.003507358622119212,0.009945827651038951,6.157015361932248e-05,0.02062298603651985,0.001149396046507247,0
13,t-distribution,Perturbed,0.9874199999999997,0.0005752689795918369,0.9874199999999997,0.0005752689795918369,0.9874199999999997,0.0005752689795918369,0.9874199999999997,0.0005752689795918369,0.9874199999999997,0.0005752689795918369,1.0
14,t-distribution,Single Blind,0.8810416666666672,0.03871108143778343,0.8918665913086263,0.038329424468899344,0.9215584415584418,0.032499956973850434,0.010824924641959563,0.00014585445644779333,0.04051677489177486,0.0035956903243470136,0
15,t-distribution,Double Blind,0.8682105263157892,0.04002595963593193,0.8825989770705371,0.040128283158262466,0.9147368421052632,0.032097913957826935,0.014388450754747777,0.00019400492129561367,0.046526315789473686,0.008064175476284694,0
