,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.,Hit Rate
1,standard-normal,Perturbed,0.6059285714285714,0.00679837912087912,0.6059285714285714,0.00679837912087912,0.6059285714285714,0.00679837912087912,0.6059285714285714,0.00679837912087912,0.6059285714285714,0.00679837912087912,0.4666666666666667
2,standard-normal,Single Blind,0.17708333333333331,0.006081953347578348,0.2533491364457476,0.006057811481962218,0.37624196376388086,0.022978981849515998,0.07626580311241428,0.003082323909032169,0.19915863043054746,0.020729038020954042,0
3,standard-normal,Double Blind,0.1680080482897384,0.007827027168427685,0.2266221313052514,0.00973937789343459,0.3285714285714286,0.0515995115995116,0.05861408301551298,0.0036265118479415263,0.16056338028169018,0.03690164582051113,0
4,normal,Perturbed,0.5733199999999999,0.00777706,0.5733199999999999,0.00777706,0.5733199999999999,0.00777706,0.5733199999999999,0.00777706,0.5733199999999999,0.00777706,0.8333333333333334
5,normal,Single Blind,0.28791666666666665,0.016436712319958847,0.4525510620715326,0.058897908363031624,0.576832261835184,0.0441039244466564,0.16463439540486596,0.03216825511040975,0.2889155951685174,0.0346085686669551,0
6,normal,Double Blind,0.31154929577464796,0.020851021622693904,0.4444529529677456,0.041584562349818874,0.6373333333333335,0.07521481481481479,0.1329036571930977,0.015677962092678844,0.3257840375586854,0.04486708839369027,0
7,uniform,Perturbed,0.5836666666666668,0.0021398787878787874,0.5836666666666668,0.0021398787878787874,0.5836666666666668,0.0021398787878787874,0.5836666666666668,0.0021398787878787874,0.5836666666666668,0.0021398787878787874,0.4
8,uniform,Single Blind,0.1785300925925926,0.00316195446946315,0.24737868076064132,0.0035159321716437307,0.3627508279758425,0.019747833395455393,0.06884858816804869,0.0027632477120166543,0.18422073538325,0.019089562427217946,0
9,uniform,Double Blind,0.15023474178403753,0.003330267563554609,0.19258686790891635,0.0031180098925423995,0.21666666666666667,0.025151515151515147,0.04235212612487882,0.00282164208701412,0.06643192488262911,0.03496919201938047,0
10,cauchy,Perturbed,0.21159999999999998,0.008068110344827588,0.21159999999999998,0.008068110344827588,0.21159999999999998,0.008068110344827588,0.21159999999999998,0.008068110344827588,0.21159999999999998,0.008068110344827588,1.0
11,cauchy,Single Blind,0.13506944444444444,0.00561438211739038,0.29065848562656976,0.07135320074919188,0.32685563997662187,0.05622049691354137,0.1555890411821254,0.053337405838815036,0.19178619553217738,0.03530077947005566,0
12,cauchy,Double Blind,0.14366197183098592,0.012386704882036265,0.240185695590179,0.04574212729581582,0.3066666666666667,0.0697624521072797,0.0965237237591931,0.01616259469107665,0.16300469483568072,0.031224760032864608,0
13,t-distribution,Perturbed,0.5899285714285715,0.006300686813186813,0.5899285714285715,0.006300686813186813,0.5899285714285715,0.006300686813186813,0.5899285714285715,0.006300686813186813,0.5899285714285715,0.006300686813186813,0.4666666666666667
14,t-distribution,Single Blind,0.17807539682539683,0.0063146007156423805,0.24392657335362816,0.0036695809620757446,0.3565584036069133,0.014683779015956312,0.06585117652823133,0.0027569343403102335,0.17848300678151643,0.01761335276752439,0
15,t-distribution,Double Blind,0.17002012072434608,0.004439420924245364,0.22700810714371114,0.003993363813553094,0.2952380952380952,0.03467643467643467,0.05698798641936507,0.004461181920528101,0.12521797451374916,0.04120015627653002,0
