,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.,Hit Rate
1,standard-normal,Perturbed,0.57675,0.003787499999999999,0.57675,0.003787499999999999,0.57675,0.003787499999999999,0.57675,0.003787499999999999,0.57675,0.003787499999999999,0.48
2,standard-normal,Single Blind,0.39746093749999994,0.017214162338183122,0.39799894815404135,0.017906515439621993,0.42694805194805197,0.03699300417256375,0.0005380106540412317,0.002058757994065648,0.029487114448051955,0.016602249914661794,0
3,standard-normal,Double Blind,0.4140350877192982,0.014699907663896583,0.4268832308267309,0.020075783327811084,0.46710526315789475,0.0533090449235216,0.012848143107432644,0.009894311783173206,0.05307017543859651,0.041367979445180454,0
4,normal,Perturbed,0.5942857142857141,0.003988314285714285,0.5942857142857141,0.003988314285714285,0.5942857142857141,0.003988314285714285,0.5942857142857141,0.003988314285714285,0.5942857142857141,0.003988314285714285,0.42
5,normal,Single Blind,0.3451140873015873,0.01235393544353505,0.35927205675600005,0.01638410650380591,0.35621521335807044,0.02021540611522059,0.01415796945441273,0.001993453495344559,0.011101126056483198,0.007717184786956012,0
6,normal,Double Blind,0.3704260651629072,0.012516554544255373,0.40832436162103297,0.01957238414485832,0.4561403508771929,0.050230840258541076,0.037898296458125605,0.01184611486275285,0.08571428571428573,0.04073446774831817,0
7,uniform,Perturbed,0.5908636363636365,0.0039859329004329,0.5908636363636365,0.0039859329004329,0.5908636363636365,0.0039859329004329,0.5908636363636365,0.0039859329004329,0.5908636363636365,0.0039859329004329,0.44
8,uniform,Single Blind,0.3291903409090909,0.008855367406392796,0.33831634748762335,0.009985391377287465,0.3488783943329397,0.022557332474687854,0.009126006578532379,0.0013484511788828062,0.01968805342384887,0.012543435577563091,0
9,uniform,Double Blind,0.3607655502392344,0.009752611193054404,0.3863462054786025,0.015126907315366048,0.39473684210526316,0.045046827595304054,0.02558065523936803,0.009724767055813781,0.033971291866028736,0.03585734671607247,0
10,cauchy,Perturbed,0.5401538461538461,0.0023115753846153836,0.5401538461538461,0.0023115753846153836,0.5401538461538461,0.0023115753846153836,0.5401538461538461,0.0023115753846153836,0.5401538461538461,0.0023115753846153836,0.52
11,cauchy,Single Blind,0.42888621794871806,0.01654718382745727,0.42234863972869835,0.0187078747251566,0.4580419580419581,0.02816741699858583,-0.0065375782200195335,0.0012534845695839358,0.0291557400932401,0.011532366393808663,0
12,cauchy,Double Blind,0.4348178137651822,0.014225101214574902,0.4536851537500314,0.02421237132964248,0.4817813765182187,0.03383763051353079,0.018867339984849282,0.007136016331151269,0.04696356275303645,0.021214233965480504,0
13,t-distribution,Perturbed,0.5765416666666667,0.0034205199275362313,0.5765416666666667,0.0034205199275362313,0.5765416666666667,0.0034205199275362313,0.5765416666666667,0.0034205199275362313,0.5765416666666667,0.0034205199275362313,0.48
14,t-distribution,Single Blind,0.3741319444444444,0.01817766518216587,0.3806510304618249,0.02000970588073381,0.38095238095238093,0.02665845353592389,0.006519086017380493,0.0017947332038569163,0.006820436507936493,0.007149469618397174,0
15,t-distribution,Double Blind,0.40350877192982454,0.016915974145891043,0.42223475025436175,0.023299228244005963,0.41885964912280715,0.05599883576217432,0.018725978324537238,0.006813079967393519,0.015350877192982476,0.03021538399775183,0
