,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.,Hit Rate
1,standard-normal,Perturbed,0.8370833333333335,0.006282427536231886,0.8370833333333335,0.006282427536231886,0.8370833333333335,0.006282427536231886,0.8370833333333335,0.006282427536231886,0.8370833333333335,0.006282427536231886,0.8
2,standard-normal,Single Blind,0.5725694444444444,0.0043990287842190015,0.6428677965407678,0.008717038875395093,0.7118055555555555,0.029274859098228655,0.07029835209632322,0.003694733219790284,0.1392361111111111,0.030455792069243155,0
3,standard-normal,Double Blind,0.5761494252873564,0.008838253287149527,0.6119507666741996,0.01597803228446329,0.638888888888889,0.033011272141706925,0.03580134138684322,0.003350985661597637,0.06273946360153258,0.025441062993407516,0
4,normal,Perturbed,0.8163636363636363,0.006424242424242425,0.8163636363636363,0.006424242424242425,0.8163636363636363,0.006424242424242425,0.8163636363636363,0.006424242424242425,0.8163636363636363,0.006424242424242425,0.7333333333333333
5,normal,Single Blind,0.5757575757575757,0.001996753246753246,0.6587251420254103,0.0034415000140393228,0.7196969696969696,0.0256583694083694,0.08296756626783451,0.0022166239766311913,0.14393939393939392,0.030285594035594023,0
6,normal,Double Blind,0.6003134796238245,0.0029057347725599822,0.6541967911772552,0.006010782820518299,0.6818181818181818,0.026214526214526218,0.05388331155343067,0.002354632215418933,0.08150470219435739,0.024094635271805304,0
7,uniform,Perturbed,0.8495454545454546,0.005604545454545456,0.8495454545454546,0.005604545454545456,0.8495454545454546,0.005604545454545456,0.8495454545454546,0.005604545454545456,0.8495454545454546,0.005604545454545456,0.7333333333333333
8,uniform,Single Blind,0.5587121212121212,0.0041301406926406905,0.6221836502859804,0.010040176432103053,0.712121212121212,0.0330537518037518,0.06347152907385917,0.007096595979059185,0.1534090909090909,0.03626097282347281,0
9,uniform,Double Blind,0.5783699059561128,0.006560423326178382,0.6077578348088548,0.011445496229995711,0.6363636363636364,0.03342953342953343,0.02938792885274191,0.003826308516269681,0.05799373040752356,0.028993290586631845,0
10,cauchy,Perturbed,0.7183999999999999,0.0039973333333333345,0.7183999999999999,0.0039973333333333345,0.7183999999999999,0.0039973333333333345,0.7183999999999999,0.0039973333333333345,0.7183999999999999,0.0039973333333333345,0.8333333333333334
11,cauchy,Single Blind,0.5646666666666668,0.004995833333333335,0.644493848545494,0.009266357270074093,0.7116666666666667,0.03181712962962962,0.07982718187882717,0.0038053900933337844,0.147,0.03199583333333333,0
12,cauchy,Double Blind,0.5834482758620689,0.007423701942132386,0.6229840864633419,0.013395190195244473,0.6333333333333333,0.03935185185185184,0.03953581060127295,0.004892237531809146,0.04988505747126439,0.030683599770995742,0
13,t-distribution,Perturbed,0.8308333333333334,0.006321014492753624,0.8308333333333334,0.006321014492753624,0.8308333333333334,0.006321014492753624,0.8308333333333334,0.006321014492753624,0.8308333333333334,0.006321014492753624,0.8
14,t-distribution,Single Blind,0.5732638888888888,0.005156879025764895,0.6561905391230662,0.008844777621417636,0.7430555555555555,0.029086151368760055,0.08292665023417732,0.003416166941681679,0.1697916666666666,0.029467466787439615,0
15,t-distribution,Double Blind,0.5833333333333334,0.006918954315945475,0.6228134758834403,0.014406885438682095,0.6458333333333334,0.04664855072463769,0.039480142550106796,0.004078338410730469,0.06250000000000006,0.037700438573816546,0
