,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.,Hit Rate
1,standard-normal,Perturbed,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2,standard-normal,Single Blind,0.7711458333333333,0.05486261692176866,0.7955144224595712,0.05798972200183579,0.8522077922077923,0.0612547113633782,0.024368589126238138,0.0002479078350853322,0.08106195887445886,0.002374285613532814,0
3,standard-normal,Double Blind,0.7827368421052632,0.06189500819718475,0.8054916623965889,0.06493843433265356,0.8431578947368419,0.06280626377975013,0.02275482029132558,0.00042329659200462033,0.060421052631578875,0.004024241053762225,0
4,normal,Perturbed,0.9543750000000001,0.0013778989361702121,0.9543750000000001,0.0013778989361702121,0.9543750000000001,0.0013778989361702121,0.9543750000000001,0.0013778989361702121,0.9543750000000001,0.0013778989361702121,0.96
5,normal,Single Blind,0.9501953125000001,0.001449152087488919,0.9590192958875005,0.0013669465143198412,0.9821428571428575,0.0006719586023261068,0.00882398338750052,2.698448646819291e-05,0.031947544642857116,0.0006405710610041209,0
6,normal,Double Blind,0.9447368421052639,0.001374432722343373,0.9553071418058027,0.001492428642633155,0.9813596491228066,0.0011185929549517677,0.010570299700539527,7.372859105879493e-05,0.03662280701754392,0.0013673110547926378,0
7,uniform,Perturbed,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8,uniform,Single Blind,0.7711458333333333,0.05486261692176866,0.7955144224595712,0.05798972200183579,0.8522077922077923,0.0612547113633782,0.024368589126238138,0.0002479078350853322,0.08106195887445886,0.002374285613532814,0
9,uniform,Double Blind,0.7827368421052632,0.06189500819718475,0.8054916623965889,0.06493843433265356,0.8431578947368419,0.06280626377975013,0.02275482029132558,0.00042329659200462033,0.060421052631578875,0.004024241053762225,0
10,cauchy,Perturbed,0.9941799999999996,0.0001468036734693876,0.9941799999999996,0.0001468036734693876,0.9941799999999996,0.0001468036734693876,0.9941799999999996,0.0001468036734693876,0.9941799999999996,0.0001468036734693876,1.0
11,cauchy,Single Blind,0.8717708333333337,0.04031380651218824,0.8839887391112697,0.03833191563701694,0.9145454545454551,0.033044702448360025,0.012217905777936609,0.00020706984784272324,0.042774621212121194,0.003089437046068146,0
12,cauchy,Double Blind,0.8698947368421056,0.04050770535360961,0.8838670126586927,0.039265718547482224,0.9178947368421051,0.03280682910283223,0.013972275816587654,0.0003546530825986782,0.04800000000000006,0.0033745717677652783,0
13,t-distribution,Perturbed,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
14,t-distribution,Single Blind,0.7711458333333333,0.05486261692176866,0.7955144224595712,0.05798972200183579,0.8522077922077923,0.0612547113633782,0.024368589126238138,0.0002479078350853322,0.08106195887445886,0.002374285613532814,0
15,t-distribution,Double Blind,0.7827368421052632,0.06189500819718475,0.8054916623965889,0.06493843433265356,0.8431578947368419,0.06280626377975013,0.02275482029132558,0.00042329659200462033,0.060421052631578875,0.004024241053762225,0
