,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.,Hit Rate
1,standard-normal,Perturbed,0.7983636363636364,0.016993654545454547,0.7983636363636364,0.016993654545454547,0.7983636363636364,0.016993654545454547,0.7983636363636364,0.016993654545454547,0.7983636363636364,0.016993654545454547,0.36666666666666664
2,standard-normal,Single Blind,0.15119949494949494,0.003198214786756453,0.3644801168820567,0.10819888555553843,0.3808777429467085,0.039920008647713764,0.21328062193256184,0.07905524322398517,0.22967824799721354,0.029128106750388027,0
3,standard-normal,Double Blind,0.10499359795134441,0.00263295522172729,0.16827681884023749,0.011561855698867345,0.24848484848484853,0.049858585858585866,0.06328322088889306,0.00535288070645337,0.1434912505335041,0.03683639810122652,0
4,normal,Perturbed,0.59,0.007807999999999997,0.59,0.007807999999999997,0.59,0.007807999999999997,0.59,0.007807999999999997,0.59,0.007807999999999997,0.16666666666666666
5,normal,Single Blind,0.15625,0.00285132137345679,0.2264755680274398,0.008671226131002031,0.3758620689655172,0.048959571938168855,0.07022556802743977,0.0038863931548094983,0.21961206896551727,0.03660495461430764,0
6,normal,Double Blind,0.1380281690140845,0.0031144614163856376,0.20844356617728366,0.019224706332086203,0.32,0.10311111111111114,0.07041539716319914,0.011461515771641397,0.18197183098591552,0.08331477440543104,0
7,uniform,Perturbed,0.7612500000000001,0.014219642857142856,0.7612500000000001,0.014219642857142856,0.7612500000000001,0.014219642857142856,0.7612500000000001,0.014219642857142856,0.7612500000000001,0.014219642857142856,0.26666666666666666
8,uniform,Single Blind,0.1462673611111111,0.0018581814236111112,0.3168277835050188,0.08378123498680658,0.3685344827586207,0.038978894173602875,0.17056042239390767,0.06766376930363717,0.2222671216475096,0.0317096638566557,0
9,uniform,Double Blind,0.10915492957746481,0.002309632442542579,0.172123133920087,0.014049778624232841,0.2666666666666667,0.06476190476190478,0.06296820434262222,0.006998240591697249,0.1575117370892019,0.04990185242912877,0
10,cauchy,Perturbed,0.18779166666666666,0.007090259057971014,0.18779166666666666,0.007090259057971014,0.18779166666666666,0.007090259057971014,0.18779166666666666,0.007090259057971014,0.18779166666666666,0.007090259057971014,0.8
11,cauchy,Single Blind,0.10604745370370372,0.0013827864653225088,0.3022471002861453,0.08365801432110463,0.28139002532631985,0.02634552011951309,0.19619964658244163,0.08034337062542682,0.1753425716226162,0.02158800779590615,0
12,cauchy,Double Blind,0.09448356807511736,0.0017850006756193423,0.20020637586910625,0.031022444852189163,0.2555555555555555,0.04933977455716584,0.10572280779398883,0.02384529387997524,0.16107198748043813,0.03987077781834687,0
13,t-distribution,Perturbed,0.7942222222222223,0.015487444444444448,0.7942222222222223,0.015487444444444448,0.7942222222222223,0.015487444444444448,0.7942222222222223,0.015487444444444448,0.7942222222222223,0.015487444444444448,0.3
14,t-distribution,Single Blind,0.1670524691358025,0.004633983303326474,0.4131094643384164,0.11833307971890665,0.4310344827586208,0.03790130796670631,0.24605699520261398,0.08154755038865705,0.2639820136228182,0.031145803722140056,0
15,t-distribution,Double Blind,0.1189358372456964,0.00501443717075536,0.18916145289533995,0.01572270112995109,0.2666666666666667,0.06333333333333337,0.07022561564964355,0.0065186775222128976,0.1477308294209703,0.04722100994070843,0
