,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.,Hit Rate
1,standard-normal,Perturbed,0.8805531914893617,0.0019451221091581882,0.8805531914893617,0.0019451221091581882,0.8805531914893617,0.0019451221091581882,0.8805531914893617,0.0019451221091581882,0.8805531914893617,0.0019451221091581882,0.94
2,standard-normal,Single Blind,0.7540447695035459,0.05296872892094509,0.7837427513506512,0.05703740080973355,0.8557612600165794,0.05924625490443575,0.02969798184710502,0.0002725848405429842,0.10171649051303301,0.0011213721102381685,0
3,standard-normal,Double Blind,0.7534154535274353,0.05491867845767098,0.7852925319087581,0.05941098253895483,0.8533034714445688,0.0515399458283471,0.031877078381322886,0.000618582968806772,0.09988801791713331,0.002682752452971369,0
4,normal,Perturbed,0.8751702127659573,0.002001839962997226,0.8751702127659573,0.002001839962997226,0.8751702127659573,0.002001839962997226,0.8751702127659573,0.002001839962997226,0.8751702127659573,0.002001839962997226,0.94
5,normal,Single Blind,0.7531582446808509,0.0528478756729237,0.7829545347725553,0.0569526587207374,0.8557612600165794,0.05924625490443575,0.029796290091704196,0.0002697524531362799,0.10260301533572805,0.0011206577427627,0
6,normal,Double Blind,0.7529675251959684,0.054846927924026456,0.7848736373598629,0.05936119117177156,0.8533034714445688,0.0515399458283471,0.031906112163894516,0.0006173833120835387,0.10033594624860025,0.002745277918004516,0
7,uniform,Perturbed,0.7964255319148936,0.002131467160037001,0.7964255319148936,0.002131467160037001,0.7964255319148936,0.002131467160037001,0.7964255319148936,0.002131467160037001,0.7964255319148936,0.002131467160037001,0.94
8,uniform,Single Blind,0.751274379432624,0.052836357475074515,0.7809544913188218,0.0569997338402305,0.8538270240397903,0.05915997334477101,0.02968011188619773,0.0002731972738798349,0.10255264460716584,0.0011187188003509544,0
9,uniform,Double Blind,0.7505039193729001,0.05478942499634843,0.7822023224886161,0.05943165008276642,0.8488241881298991,0.051140192855184355,0.031698403115716076,0.0006277099988519531,0.09832026875699892,0.002612436929999667,0
10,cauchy,Perturbed,0.7327446808510638,0.0016623681776133205,0.7327446808510638,0.0016623681776133205,0.7327446808510638,0.0016623681776133205,0.7327446808510638,0.0016623681776133205,0.7327446808510638,0.0016623681776133205,0.94
11,cauchy,Single Blind,0.7513297872340424,0.05283193463766507,0.780989975089838,0.0569956222876574,0.8538270240397903,0.05915997334477101,0.029660187855795436,0.0002739154950066556,0.10249723680574739,0.001116861428619858,0
12,cauchy,Double Blind,0.7505039193729001,0.05478942499634843,0.7822023224886161,0.05943165008276642,0.8488241881298991,0.051140192855184355,0.031698403115716076,0.0006277099988519531,0.09832026875699892,0.002612436929999667,0
13,t-distribution,Perturbed,0.8710869565217392,0.0014798589371980682,0.8710869565217392,0.0014798589371980682,0.8710869565217392,0.0014798589371980682,0.8710869565217392,0.0014798589371980682,0.8710869565217392,0.0014798589371980682,0.92
14,t-distribution,Single Blind,0.7492640398550722,0.053831700618332375,0.7791242637556799,0.058119223279087064,0.8512140033879166,0.0601465978654008,0.029860223900607327,0.0002775441956890962,0.10194996353284393,0.001124965725509065,0
15,t-distribution,Double Blind,0.7485125858123567,0.05581645188486092,0.7808608002808717,0.06066588870405391,0.8489702517162472,0.052275616577676064,0.03234821446851496,0.0006213721129349455,0.10045766590389021,0.002451001645991409,0
